InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Florida State University,"University of Chicago, The",Field,Art History and Criticism,3,2,1
George Mason University,"University of Chicago, The",Field,Art History and Criticism,3,1,2
Indiana University - Bloomington,"University of Chicago, The",Field,Art History and Criticism,2,1,1
Loyola University Chicago,"University of Chicago, The",Field,Art History and Criticism,3,1,2
Northwestern University,"University of Chicago, The",Field,Art History and Criticism,3,2,1
University of Michigan,"University of Chicago, The",Field,Art History and Criticism,2,1,1
University of Notre Dame,"University of Chicago, The",Field,Art History and Criticism,2,1,1
"University of Texas at Dallas, The","University of Chicago, The",Field,Art History and Criticism,4,2,1
Colorado State University,University of Colorado Boulder,Field,Art History and Criticism,3,1,2
"University of Arizona, The",University of Colorado Boulder,Field,Art History and Criticism,3,1,1
University of Florida,University of Colorado Boulder,Field,Art History and Criticism,2,1,1
East Carolina University,University of Georgia,Field,Art History and Criticism,3,2,1
University of Georgia,University of Georgia,Field,Art History and Criticism,4,3,1
"University of Texas at Austin, The",University of Georgia,Field,Art History and Criticism,2,1,1
University of Hawaii,University of Hawaii,Field,Art History and Criticism,3,1,2
East Carolina University,University of Illinois at Urbana-Champaign,Field,Art History and Criticism,4,2,1
University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Field,Art History and Criticism,3,1,2
Auburn University,"University of Iowa, The",Field,Art History and Criticism,2,1,1
Rutgers  - Newark,"University of Iowa, The",Field,Art History and Criticism,2,1,1
"University of Alabama, The","University of Iowa, The",Field,Art History and Criticism,3,2,1
"University of Iowa, The","University of Iowa, The",Field,Art History and Criticism,5,1,3
University of Louisville,"University of Iowa, The",Field,Art History and Criticism,2,1,1
Ball State University,"University of Kansas, The",Field,Art History and Criticism,2,1,1
University of Massachusetts Amherst,University of Massachusetts Amherst,Field,Art History and Criticism,3,1,2
Arizona State University,University of Michigan,Field,Art History and Criticism,3,1,2
George Mason University,University of Michigan,Field,Art History and Criticism,2,1,1
Michigan State University,University of Michigan,Field,Art History and Criticism,2,1,1
"Ohio State University, The",University of Michigan,Field,Art History and Criticism,2,1,1
"University of Iowa, The",University of Michigan,Field,Art History and Criticism,3,1,2
University of Notre Dame,University of Michigan,Field,Art History and Criticism,2,1,1
University of Southern California,University of Michigan,Field,Art History and Criticism,2,1,1
University of Connecticut,"University of New Mexico, The",Field,Art History and Criticism,2,1,1
"University of New Mexico, The","University of New Mexico, The",Field,Art History and Criticism,4,3,1
"University of Texas at San Antonio, The","University of New Mexico, The",Field,Art History and Criticism,2,1,1
