InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of Texas at Austin, The","University of California, Irvine",Field,Computer Science,2,1,1
Northwestern University,"University of California, Los Angeles",Field,Computer Science,3,1,2
"University of California, Irvine","University of California, Los Angeles",Field,Computer Science,7,2,4
University of Colorado Boulder,"University of California, Los Angeles",Field,Computer Science,2,1,1
University of Southern California,"University of California, Los Angeles",Field,Computer Science,7,2,4
Washington University in St. Louis,"University of California, Los Angeles",Field,Computer Science,2,1,1
"University of California, Santa Cruz","University of California, San Diego",Field,Computer Science,4,1,3
"University at Albany, State University of New York","University of California, Santa Barbara",Field,Computer Science,2,1,1
University of Florida,"University of California, Santa Barbara",Field,Computer Science,2,1,1
University of Southern California,"University of California, Santa Barbara",Field,Computer Science,2,1,1
Lehman College (CUNY),"University of Chicago, The",Field,Computer Science,2,1,1
Purdue University,"University of Cincinnati, The",Field,Computer Science,2,1,1
Colorado School of Mines,University of Colorado Boulder,Field,Computer Science,2,1,1
University of Colorado Boulder,University of Colorado Boulder,Field,Computer Science,6,2,4
Boston University,University of Illinois at Urbana-Champaign,Field,Computer Science,2,1,1
Indiana University - Bloomington,University of Illinois at Urbana-Champaign,Field,Computer Science,3,1,1
Kansas State University,University of Illinois at Urbana-Champaign,Field,Computer Science,2,1,1
Michigan State University,University of Illinois at Urbana-Champaign,Field,Computer Science,3,1,1
North Carolina State University,University of Illinois at Urbana-Champaign,Field,Computer Science,6,1,2
Saint Louis University,University of Illinois at Urbana-Champaign,Field,Computer Science,3,1,2
South Dakota School of Mines & Technology,University of Illinois at Urbana-Champaign,Field,Computer Science,2,1,1
Texas A&M University,University of Illinois at Urbana-Champaign,Field,Computer Science,7,1,5
"University of California, Irvine",University of Illinois at Urbana-Champaign,Field,Computer Science,3,1,2
University of Illinois at Chicago,University of Illinois at Urbana-Champaign,Field,Computer Science,3,1,2
University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Field,Computer Science,3,1,2
University of North Carolina Charlotte,University of Illinois at Urbana-Champaign,Field,Computer Science,3,1,2
Vanderbilt University,University of Illinois at Urbana-Champaign,Field,Computer Science,4,1,1
Washington State University,University of Illinois at Urbana-Champaign,Field,Computer Science,2,1,1
"University of Maine, The","University of Maine, The",Field,Computer Science,2,1,1
"University of Maryland, Baltimore County","University of Maryland, Baltimore County",Field,Computer Science,4,1,3
Drexel University,"University of Maryland, College Park",Field,Computer Science,3,2,1
George Mason University,"University of Maryland, College Park",Field,Computer Science,5,1,4
Worcester Polytechnic Institute,"University of Maryland, College Park",Field,Computer Science,2,1,1
Colorado State University,University of Massachusetts Amherst,Field,Computer Science,4,1,2
Fordham University,University of Massachusetts Amherst,Field,Computer Science,3,1,2
Northeastern University,University of Massachusetts Amherst,Field,Computer Science,4,1,3
Purdue University,University of Massachusetts Amherst,Field,Computer Science,3,1,2
"Stony Brook University, State University of New York",University of Massachusetts Amherst,Field,Computer Science,2,1,1
University of Massachusetts Amherst,University of Massachusetts Amherst,Field,Computer Science,4,1,2
"University of Tulsa, The",University of Massachusetts Amherst,Field,Computer Science,2,1,1
Florida A&M University,University of Miami,Field,Computer Science,3,1,2
Arizona State University,University of Michigan,Field,Computer Science,4,1,2
University of Illinois at Chicago,University of Michigan,Field,Computer Science,5,2,3
University of Michigan,University of Michigan,Field,Computer Science,13,1,8
Wayne State University,University of Michigan,Field,Computer Science,3,1,1
Florida Atlantic University,"University of Minnesota, Twin Cities",Field,Computer Science,2,1,1
South Dakota School of Mines & Technology,"University of Minnesota, Twin Cities",Field,Computer Science,2,1,1
