InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of New Hampshire,University of New Hampshire,Field,Civil Engineering,3,2,1
Virginia Polytechnic Institute and State University,University of North Carolina at Chapel Hill,Field,Civil Engineering,3,1,2
University of Pittsburgh,University of Pittsburgh,Field,Civil Engineering,6,1,5
Clemson University,"University of Texas at Austin, The",Field,Civil Engineering,2,1,1
Colorado State University,"University of Texas at Austin, The",Field,Civil Engineering,3,1,2
George Mason University,"University of Texas at Austin, The",Field,Civil Engineering,2,1,1
North Carolina State University,"University of Texas at Austin, The",Field,Civil Engineering,4,1,3
"Ohio State University, The","University of Texas at Austin, The",Field,Civil Engineering,2,1,1
Oklahoma State University,"University of Texas at Austin, The",Field,Civil Engineering,6,1,5
Portland State University,"University of Texas at Austin, The",Field,Civil Engineering,3,1,2
Stanford University,"University of Texas at Austin, The",Field,Civil Engineering,2,1,1
University of Central Florida,"University of Texas at Austin, The",Field,Civil Engineering,3,1,1
University of Illinois at Urbana-Champaign,"University of Texas at Austin, The",Field,Civil Engineering,3,1,1
"University of Maryland, College Park","University of Texas at Austin, The",Field,Civil Engineering,3,1,1
University of Missouri,"University of Texas at Austin, The",Field,Civil Engineering,4,1,3
University of Nebraska - Lincoln,"University of Texas at Austin, The",Field,Civil Engineering,2,1,1
"University of Nevada, Las Vegas","University of Texas at Austin, The",Field,Civil Engineering,5,1,1
University of Texas Arlington,"University of Texas at Austin, The",Field,Civil Engineering,3,1,2
University of Wyoming,"University of Texas at Austin, The",Field,Civil Engineering,3,1,2
Virginia Polytechnic Institute and State University,"University of Texas at Austin, The",Field,Civil Engineering,3,2,1
Tennessee Technological University,"University of Utah, The",Field,Civil Engineering,2,1,1
"University of Vermont, The","University of Vermont, The",Field,Civil Engineering,3,1,2
Oregon State University,University of Washington,Field,Civil Engineering,3,1,2
University of Illinois at Urbana-Champaign,University of Washington,Field,Civil Engineering,2,1,1
University of Wyoming,University of Washington,Field,Civil Engineering,2,1,1
Washington State University,University of Washington,Field,Civil Engineering,3,1,1
Michigan State University,University of Wisconsin - Madison,Field,Civil Engineering,3,1,2
North Carolina State University,University of Wisconsin - Madison,Field,Civil Engineering,2,1,1
Utah State University,Utah State University,Field,Civil Engineering,12,1,11
Vanderbilt University,Vanderbilt University,Field,Civil Engineering,5,2,2
Colorado State University,Virginia Polytechnic Institute and State University,Field,Civil Engineering,2,1,1
University of Michigan,Virginia Polytechnic Institute and State University,Field,Civil Engineering,3,2,1
Utah State University,Virginia Polytechnic Institute and State University,Field,Civil Engineering,4,1,3
Washington State University,Washington State University,Field,Civil Engineering,8,1,5
University of Pittsburgh,Yale University,Field,Civil Engineering,2,1,1
