InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Temple University,University of Pennsylvania,Field,Social Work,2,1,1
University of Houston,University of Pennsylvania,Field,Social Work,2,1,1
Case Western Reserve University,University of Pittsburgh,Field,Social Work,2,1,1
Indiana University-Purdue University Indianapolis,University of Pittsburgh,Field,Social Work,3,1,2
Portland State University,University of Pittsburgh,Field,Social Work,2,1,1
"University of Alabama, The",University of Pittsburgh,Field,Social Work,2,1,1
"University of Maryland Baltimore, The",University of Pittsburgh,Field,Social Work,2,1,1
University of Pittsburgh,University of Pittsburgh,Field,Social Work,10,5,4
East Carolina University,University of South Carolina,Field,Social Work,3,1,2
University of Houston,University of Southern California,Field,Social Work,2,1,1
University of Southern California,University of Southern California,Field,Social Work,7,4,1
Fordham University,"University of Tennessee, The",Field,Social Work,2,1,1
Louisiana State University,"University of Tennessee, The",Field,Social Work,2,1,1
Southern Illinois University Carbondale,"University of Tennessee, The",Field,Social Work,2,1,1
University of Kentucky,"University of Tennessee, The",Field,Social Work,2,1,1
University of Louisville,"University of Tennessee, The",Field,Social Work,2,1,1
"University of Tennessee, The","University of Tennessee, The",Field,Social Work,8,7,1
University of Missouri,University of Texas Arlington,Field,Social Work,2,1,1
"University of Texas at Austin, The","University of Texas Health Science Center at Houston, The",Field,Social Work,2,1,1
Baylor University,"University of Texas at Austin, The",Field,Social Work,2,1,1
Florida State University,"University of Texas at Austin, The",Field,Social Work,3,2,1
"Ohio State University, The","University of Texas at Austin, The",Field,Social Work,2,1,1
Texas State University,"University of Texas at Austin, The",Field,Social Work,9,8,1
Texas Tech University,"University of Texas at Austin, The",Field,Social Work,3,1,2
University of Denver,"University of Texas at Austin, The",Field,Social Work,3,2,1
University of Southern California,"University of Texas at Austin, The",Field,Social Work,2,1,1
"University of Texas at Austin, The","University of Texas at Austin, The",Field,Social Work,3,2,1
"University of Texas at San Antonio, The","University of Texas at Austin, The",Field,Social Work,3,2,1
Utah State University,"University of Texas at Austin, The",Field,Social Work,2,1,1
"University of Toledo, The","University of Toledo, The",Field,Social Work,2,1,1
Indiana University-Purdue University Indianapolis,"University of Utah, The",Field,Social Work,2,1,1
"University of Tennessee, The","University of Utah, The",Field,Social Work,2,1,1
"University of Utah, The","University of Utah, The",Field,Social Work,8,5,3
Utah State University,"University of Utah, The",Field,Social Work,6,2,4
Western Michigan University,"University of Utah, The",Field,Social Work,2,1,1
Arizona State University,University of Washington,Field,Social Work,4,1,1
George Mason University,University of Washington,Field,Social Work,2,1,1
Portland State University,University of Washington,Field,Social Work,4,3,1
"University at Buffalo, State University of New York",University of Washington,Field,Social Work,3,1,1
University of Connecticut,University of Washington,Field,Social Work,3,2,1
University of Denver,University of Washington,Field,Social Work,5,3,2
University of Louisville,University of Washington,Field,Social Work,2,1,1
University of North Carolina at Chapel Hill,University of Washington,Field,Social Work,3,1,2
University of Pennsylvania,University of Washington,Field,Social Work,2,1,1
"University of Utah, The",University of Washington,Field,Social Work,4,2,1
University of Washington,University of Washington,Field,Social Work,12,5,6
Boston College,University of Wisconsin - Madison,Field,Social Work,2,1,1
"University of Kansas, The",University of Wisconsin - Madison,Field,Social Work,5,2,3
University of Michigan,University of Wisconsin - Madison,Field,Social Work,6,2,4
University of North Texas,University of Wisconsin - Madison,Field,Social Work,4,2,1
Vanderbilt University,Vanderbilt University,Field,Social Work,10,6,3
"Catholic University of America, The",Virginia Commonwealth University,Field,Social Work,2,1,1
Georgia State University,Virginia Commonwealth University,Field,Social Work,2,1,1
Norfolk State University,Virginia Commonwealth University,Field,Social Work,2,1,1
"University of Maryland Baltimore, The",Virginia Commonwealth University,Field,Social Work,3,1,2
"University of North Carolina at Greensboro, The",Virginia Commonwealth University,Field,Social Work,2,1,1
University of Oklahoma,Virginia Commonwealth University,Field,Social Work,3,1,2
University of Texas Arlington,Virginia Commonwealth University,Field,Social Work,2,1,1
Virginia Commonwealth University,Virginia Commonwealth University,Field,Social Work,8,5,2
Boston College,Washington University in St. Louis,Field,Social Work,2,1,1
Columbia University,Washington University in St. Louis,Field,Social Work,3,1,2
"Ohio State University, The",Washington University in St. Louis,Field,Social Work,3,2,1
Saint Louis University,Washington University in St. Louis,Field,Social Work,4,2,1
"University of Kansas, The",Washington University in St. Louis,Field,Social Work,4,2,2
"University of Maryland Baltimore, The",Washington University in St. Louis,Field,Social Work,4,3,1
University of Michigan,Washington University in St. Louis,Field,Social Work,3,1,2
University of Missouri,Washington University in St. Louis,Field,Social Work,2,1,1
University of Missouri - St. Louis,Washington University in St. Louis,Field,Social Work,8,4,1
University of North Carolina at Chapel Hill,Washington University in St. Louis,Field,Social Work,3,1,2
University of Oklahoma,Washington University in St. Louis,Field,Social Work,3,2,1
University of South Carolina,Washington University in St. Louis,Field,Social Work,3,2,1
"University of Tennessee, The",Washington University in St. Louis,Field,Social Work,10,5,4
University of Texas Arlington,Washington University in St. Louis,Field,Social Work,2,1,1
"University of Texas at Austin, The",Washington University in St. Louis,Field,Social Work,2,1,1
University of Wisconsin - Madison,Washington University in St. Louis,Field,Social Work,2,1,1
Virginia Commonwealth University,Washington University in St. Louis,Field,Social Work,2,1,1
Washington University in St. Louis,Washington University in St. Louis,Field,Social Work,11,7,3
West Virginia University,Washington University in St. Louis,Field,Social Work,2,1,1
Washington University in St. Louis,Wayne State University,Field,Social Work,2,1,1
Western Michigan University,Western Michigan University,Field,Social Work,2,1,1
Fordham University,Yeshiva University,Field,Social Work,3,1,2
Lehman College (CUNY),Yeshiva University,Field,Social Work,4,2,2
Yeshiva University,Yeshiva University,Field,Social Work,6,3,2
