InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Stanford University,"University of Texas at Austin, The",Field,Environmental Engineering,2,1,1
University of Central Florida,"University of Texas at Austin, The",Field,Environmental Engineering,3,1,1
University of Illinois at Urbana-Champaign,"University of Texas at Austin, The",Field,Environmental Engineering,3,1,1
"University of Maryland, College Park","University of Texas at Austin, The",Field,Environmental Engineering,3,1,1
University of Missouri,"University of Texas at Austin, The",Field,Environmental Engineering,4,1,3
"University of Nevada, Las Vegas","University of Texas at Austin, The",Field,Environmental Engineering,5,1,1
Virginia Polytechnic Institute and State University,"University of Texas at Austin, The",Field,Environmental Engineering,3,2,1
Tennessee Technological University,"University of Utah, The",Field,Environmental Engineering,2,1,1
Oregon State University,University of Washington,Field,Environmental Engineering,2,1,1
University of Illinois at Urbana-Champaign,University of Washington,Field,Environmental Engineering,2,1,1
Washington State University,University of Washington,Field,Environmental Engineering,3,1,1
Michigan State University,University of Wisconsin - Madison,Field,Environmental Engineering,3,1,2
North Carolina State University,University of Wisconsin - Madison,Field,Environmental Engineering,2,1,1
Utah State University,Utah State University,Field,Environmental Engineering,12,1,11
Vanderbilt University,Vanderbilt University,Field,Environmental Engineering,5,2,2
Colorado State University,Virginia Polytechnic Institute and State University,Field,Environmental Engineering,2,1,1
University of Michigan,Virginia Polytechnic Institute and State University,Field,Environmental Engineering,3,2,1
Utah State University,Virginia Polytechnic Institute and State University,Field,Environmental Engineering,4,1,3
Washington State University,Washington State University,Field,Environmental Engineering,8,1,5
University of Pittsburgh,Yale University,Field,Environmental Engineering,2,1,1
