InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Colorado Boulder,Stanford University,Field,Electrical Engineering,3,1,2
University of Illinois at Urbana-Champaign,Stanford University,Field,Electrical Engineering,5,1,2
University of Michigan,Stanford University,Field,Electrical Engineering,7,2,3
"University of Texas at Austin, The",Stanford University,Field,Electrical Engineering,14,1,12
"University of Utah, The",Stanford University,Field,Electrical Engineering,3,1,1
University of Washington,Stanford University,Field,Electrical Engineering,5,2,3
Syracuse University,Syracuse University,Field,Electrical Engineering,7,1,6
Baylor University,Texas A&M University,Field,Electrical Engineering,3,1,2
Northeastern University,Texas A&M University,Field,Electrical Engineering,2,1,1
"Ohio State University, The",Texas A&M University,Field,Electrical Engineering,2,1,1
Prairie View A&M University,Texas A&M University,Field,Electrical Engineering,2,1,1
Rutgers - New Brunswick,Texas A&M University,Field,Electrical Engineering,2,1,1
"University at Buffalo, State University of New York","University at Buffalo, State University of New York",Field,Electrical Engineering,2,1,1
"University of Arizona, The","University of Arizona, The",Field,Electrical Engineering,6,1,4
University of Colorado Boulder,"University of Arizona, The",Field,Electrical Engineering,2,1,1
Georgia Institute of Technology,"University of California, Berkeley",Field,Electrical Engineering,9,1,6
Massachusetts Institute of Technology,"University of California, Berkeley",Field,Electrical Engineering,22,2,15
Rice University,"University of California, Berkeley",Field,Electrical Engineering,3,1,2
Stanford University,"University of California, Berkeley",Field,Electrical Engineering,10,2,7
"University of California, Berkeley","University of California, Berkeley",Field,Electrical Engineering,28,4,19
"University of California, Los Angeles","University of California, Berkeley",Field,Electrical Engineering,7,2,5
"University of California, San Diego","University of California, Berkeley",Field,Electrical Engineering,8,1,5
"University of California, Santa Cruz","University of California, Berkeley",Field,Electrical Engineering,2,1,1
University of Colorado Boulder,"University of California, Berkeley",Field,Electrical Engineering,3,1,2
University of Illinois at Urbana-Champaign,"University of California, Berkeley",Field,Electrical Engineering,9,1,6
"University of Maryland, Baltimore County","University of California, Berkeley",Field,Electrical Engineering,2,1,1
University of Michigan,"University of California, Berkeley",Field,Electrical Engineering,18,2,10
"University of Minnesota, Twin Cities","University of California, Berkeley",Field,Electrical Engineering,4,1,3
University of Washington,"University of California, Berkeley",Field,Electrical Engineering,8,2,5
University of Wisconsin - Madison,"University of California, Berkeley",Field,Electrical Engineering,6,1,4
Northwestern University,"University of California, Los Angeles",Field,Electrical Engineering,3,1,2
"University of California, Davis","University of California, Los Angeles",Field,Electrical Engineering,4,1,1
"University of California, Los Angeles","University of California, Los Angeles",Field,Electrical Engineering,6,1,4
Florida International University,"University of California, Riverside",Field,Electrical Engineering,2,1,1
University of Florida,"University of California, Riverside",Field,Electrical Engineering,2,1,1
Arizona State University,"University of California, San Diego",Field,Electrical Engineering,2,1,1
Naval Postgraduate School,"University of California, San Diego",Field,Electrical Engineering,2,1,1
New Mexico State University,"University of California, Santa Barbara",Field,Electrical Engineering,2,1,1
"University of California, Riverside","University of California, Santa Barbara",Field,Electrical Engineering,3,1,2
"University of New Mexico, The","University of California, Santa Barbara",Field,Electrical Engineering,2,1,1
Colorado School of Mines,University of Colorado Boulder,Field,Electrical Engineering,2,1,1
University of Colorado Boulder,University of Colorado Boulder,Field,Electrical Engineering,10,1,9
Florida Institute of Technology,University of Florida,Field,Electrical Engineering,2,1,1
University of Florida,University of Florida,Field,Electrical Engineering,7,1,6
Missouri University of Science and Technology,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,4,1,3
"Ohio State University, The",University of Illinois at Urbana-Champaign,Field,Electrical Engineering,8,2,5
Texas A&M University,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,15,1,8
"University of Arizona, The",University of Illinois at Urbana-Champaign,Field,Electrical Engineering,3,1,2
"University of Cincinnati, The",University of Illinois at Urbana-Champaign,Field,Electrical Engineering,3,1,1
University of Houston,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,3,1,1
University of Oklahoma,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,4,1,3
University of Southern California,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,6,1,3
"University of Texas at Dallas, The",University of Illinois at Urbana-Champaign,Field,Electrical Engineering,6,1,5
University of Virginia,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,3,1,2
University of Washington,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,3,1,2
Vanderbilt University,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,4,1,1
Virginia Polytechnic Institute and State University,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,8,2,6
Washington State University,University of Illinois at Urbana-Champaign,Field,Electrical Engineering,2,1,1
"University of Iowa, The","University of Iowa, The",Field,Electrical Engineering,5,1,4
University of Kentucky,"University of Iowa, The",Field,Electrical Engineering,2,1,1
"University of Cincinnati, The",University of Louisiana at Lafayette,Field,Electrical Engineering,2,1,1
"University of Maryland, Baltimore County","University of Maryland, Baltimore County",Field,Electrical Engineering,4,1,3
Arizona State University,"University of Maryland, College Park",Field,Electrical Engineering,3,1,2
University of Pennsylvania,"University of Maryland, College Park",Field,Electrical Engineering,2,1,1
University of Wisconsin - Madison,"University of Maryland, College Park",Field,Electrical Engineering,2,1,1
Virginia Polytechnic Institute and State University,"University of Maryland, College Park",Field,Electrical Engineering,3,1,1
Duke University,University of Michigan,Field,Electrical Engineering,5,1,3
Georgia Institute of Technology,University of Michigan,Field,Electrical Engineering,7,2,4
Michigan State University,University of Michigan,Field,Electrical Engineering,11,2,8
Purdue University,University of Michigan,Field,Electrical Engineering,7,1,5
University of Illinois at Urbana-Champaign,University of Michigan,Field,Electrical Engineering,8,2,6
University of Michigan,University of Michigan,Field,Electrical Engineering,13,1,8
University of Wisconsin - Madison,University of Michigan,Field,Electrical Engineering,8,1,6
Virginia Polytechnic Institute and State University,University of Michigan,Field,Electrical Engineering,4,1,3
Florida Atlantic University,"University of Minnesota, Twin Cities",Field,Electrical Engineering,2,1,1
University of Missouri,University of Missouri,Field,Electrical Engineering,7,2,5
"University of New Mexico, The","University of New Mexico, The",Field,Electrical Engineering,12,2,9
"University of Maryland, Baltimore County",University of North Carolina at Chapel Hill,Field,Electrical Engineering,2,1,1
Marquette University,University of Notre Dame,Field,Electrical Engineering,7,2,5
Temple University,University of Pennsylvania,Field,Electrical Engineering,3,2,1
University of Illinois at Chicago,University of Pennsylvania,Field,Electrical Engineering,2,1,1
University of Wisconsin - Milwaukee,University of Pennsylvania,Field,Electrical Engineering,2,1,1
Virginia Polytechnic Institute and State University,University of Pittsburgh,Field,Electrical Engineering,2,1,1
"Stony Brook University, State University of New York",University of Rochester,Field,Electrical Engineering,2,1,1
University of Texas Arlington,University of Rochester,Field,Electrical Engineering,2,1,1
Vanderbilt University,University of Rochester,Field,Electrical Engineering,2,1,1
University of South Florida,University of South Florida,Field,Electrical Engineering,3,1,2
Carnegie Mellon University,University of Southern California,Field,Electrical Engineering,2,1,1
Duke University,University of Southern California,Field,Electrical Engineering,2,1,1
Georgia Institute of Technology,University of Southern California,Field,Electrical Engineering,2,1,1
Iowa State University,University of Southern California,Field,Electrical Engineering,2,1,1
University of Central Florida,University of Southern California,Field,Electrical Engineering,3,1,1
University of Michigan,University of Southern California,Field,Electrical Engineering,5,1,2
University of Southern California,University of Southern California,Field,Electrical Engineering,16,1,12
"University of Tennessee, The","University of Tennessee, The",Field,Electrical Engineering,8,1,3
University of Texas Rio Grande Valley,"University of Tennessee, The",Field,Electrical Engineering,2,1,1
University of Central Florida,University of Texas Arlington,Field,Electrical Engineering,2,1,1
Northeastern University,"University of Texas at Dallas, The",Field,Electrical Engineering,2,1,1
"University of Nevada, Las Vegas","University of Texas at Dallas, The",Field,Electrical Engineering,2,1,1
"University of Utah, The","University of Utah, The",Field,Electrical Engineering,6,1,5
Florida Atlantic University,University of Virginia,Field,Electrical Engineering,2,1,1
"University at Buffalo, State University of New York",University of Virginia,Field,Electrical Engineering,2,1,1
Northeastern University,University of Washington,Field,Electrical Engineering,2,1,1
Northwestern University,University of Washington,Field,Electrical Engineering,3,1,2
Portland State University,University of Washington,Field,Electrical Engineering,5,1,3
Washington State University,University of Washington,Field,Electrical Engineering,3,1,1
University of Michigan,University of Wisconsin - Madison,Field,Electrical Engineering,4,2,2
Utah State University,University of Wisconsin - Madison,Field,Electrical Engineering,3,1,1
Vanderbilt University,Vanderbilt University,Field,Electrical Engineering,21,3,16
Florida A&M University,Virginia Polytechnic Institute and State University,Field,Electrical Engineering,3,1,2
Florida State University,Virginia Polytechnic Institute and State University,Field,Electrical Engineering,4,1,3
Oregon State University,Washington University in St. Louis,Field,Electrical Engineering,2,1,1
"University of Texas at Austin, The",Washington University in St. Louis,Field,Electrical Engineering,2,1,1
Wayne State University,Wayne State University,Field,Electrical Engineering,7,3,4
West Virginia University,West Virginia University,Field,Electrical Engineering,6,1,2
Wichita State University,Wichita State University,Field,Electrical Engineering,3,1,1
