InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Connecticut,University of Connecticut,Field,Education Administration,6,4,2
University of Dayton,University of Dayton,Field,Education Administration,3,1,2
Auburn University,University of Florida,Field,Education Administration,2,1,1
Florida International University,University of Florida,Field,Education Administration,4,3,1
Oklahoma State University,University of Florida,Field,Education Administration,2,1,1
Arizona State University,University of Georgia,Field,Education Administration,4,2,1
Cleveland State University,University of Georgia,Field,Education Administration,2,1,1
Georgia State University,University of Georgia,Field,Education Administration,3,2,1
Kansas State University,University of Georgia,Field,Education Administration,2,1,1
Louisiana State University,University of Georgia,Field,Education Administration,4,3,1
North Carolina State University,University of Georgia,Field,Education Administration,2,1,1
Saint Louis University,University of Georgia,Field,Education Administration,3,1,2
Texas State University,University of Georgia,Field,Education Administration,5,1,3
University of Connecticut,University of Georgia,Field,Education Administration,3,1,2
University of Georgia,University of Georgia,Field,Education Administration,3,2,1
University of North Carolina Charlotte,University of Georgia,Field,Education Administration,2,1,1
"University of Southern Mississippi, The",University of Georgia,Field,Education Administration,5,4,1
"University of Texas at San Antonio, The",University of Houston,Field,Education Administration,2,1,1
University of Idaho,University of Idaho,Field,Education Administration,2,1,1
Arizona State University,University of Illinois at Urbana-Champaign,Field,Education Administration,4,1,1
Howard University,University of Illinois at Urbana-Champaign,Field,Education Administration,2,1,1
Indiana University - Bloomington,University of Illinois at Urbana-Champaign,Field,Education Administration,2,1,1
"Ohio State University, The",University of Illinois at Urbana-Champaign,Field,Education Administration,2,1,1
University of Georgia,University of Illinois at Urbana-Champaign,Field,Education Administration,3,1,1
University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Field,Education Administration,10,5,3
"University of Iowa, The",University of Illinois at Urbana-Champaign,Field,Education Administration,2,1,1
"University of Maryland, College Park",University of Illinois at Urbana-Champaign,Field,Education Administration,3,1,2
"University of Utah, The",University of Illinois at Urbana-Champaign,Field,Education Administration,3,1,2
Iowa State University,"University of Iowa, The",Field,Education Administration,4,1,2
"University of Iowa, The","University of Iowa, The",Field,Education Administration,2,1,1
Kansas State University,"University of Kansas, The",Field,Education Administration,2,1,1
University of Louisville,University of Louisville,Field,Education Administration,5,2,3
Gallaudet University,"University of Maryland, College Park",Field,Education Administration,3,2,1
Michigan State University,"University of Maryland, College Park",Field,Education Administration,3,1,2
University of Massachusetts Amherst,"University of Maryland, College Park",Field,Education Administration,2,1,1
Arizona State University,University of Michigan,Field,Education Administration,6,5,1
Indiana University - Bloomington,University of Michigan,Field,Education Administration,2,1,1
Iowa State University,University of Michigan,Field,Education Administration,3,1,2
Michigan State University,University of Michigan,Field,Education Administration,2,1,1
"Ohio State University, The",University of Michigan,Field,Education Administration,7,4,3
"Pennsylvania State University, The",University of Michigan,Field,Education Administration,2,1,1
"University of Iowa, The",University of Michigan,Field,Education Administration,2,1,1
"University of Maryland, College Park",University of Michigan,Field,Education Administration,2,1,1
University of Virginia,University of Michigan,Field,Education Administration,4,3,1
Western Michigan University,University of Michigan,Field,Education Administration,2,1,1
Cleveland State University,"University of Minnesota, Twin Cities",Field,Education Administration,2,1,1
University of Louisville,"University of Minnesota, Twin Cities",Field,Education Administration,2,1,1
"University of Maryland, College Park","University of Minnesota, Twin Cities",Field,Education Administration,2,1,1
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Education Administration,7,3,4
Washington State University,"University of Minnesota, Twin Cities",Field,Education Administration,2,1,1
"University of Mississippi, The","University of Mississippi, The",Field,Education Administration,4,2,1
Iowa State University,University of Missouri,Field,Education Administration,5,3,1
Saint Louis University,University of Missouri,Field,Education Administration,3,1,1
Utah State University,University of Missouri,Field,Education Administration,2,1,1
"University of Montana, Missoula","University of Montana, Missoula",Field,Education Administration,4,2,2
"University of Nevada, Las Vegas","University of Nevada, Las Vegas",Field,Education Administration,4,3,1
Utah State University,"University of Nevada, Las Vegas",Field,Education Administration,2,1,1
"University of Nevada, Las Vegas","University of New Mexico, The",Field,Education Administration,2,1,1
University of Illinois at Urbana-Champaign,University of North Carolina at Chapel Hill,Field,Education Administration,2,1,1
South Dakota State University,"University of North Carolina at Greensboro, The",Field,Education Administration,2,1,1
"University of North Dakota, The","University of North Dakota, The",Field,Education Administration,4,3,1
Sam Houston State University,University of North Texas,Field,Education Administration,4,1,2
Texas A&M University-Commerce,University of North Texas,Field,Education Administration,3,1,2
Texas State University,University of North Texas,Field,Education Administration,4,2,2
University of Texas Arlington,University of North Texas,Field,Education Administration,3,2,1
University of Northern Colorado,University of Northern Colorado,Field,Education Administration,3,2,1
University of Oklahoma,University of Oklahoma,Field,Education Administration,3,1,2
"Ohio State University, The",University of Pittsburgh,Field,Education Administration,2,1,1
University of North Texas,University of Pittsburgh,Field,Education Administration,3,1,2
University of Pittsburgh,University of Pittsburgh,Field,Education Administration,3,2,1
University of Rochester,University of Rochester,Field,Education Administration,3,2,1
Auburn University,University of South Florida,Field,Education Administration,2,1,1
University of San Diego,University of Southern California,Field,Education Administration,4,3,1
"University of Texas at El Paso, The",University of Southern California,Field,Education Administration,2,1,1
Jackson State University,"University of Southern Mississippi, The",Field,Education Administration,3,1,2
Louisiana State University,"University of Southern Mississippi, The",Field,Education Administration,2,1,1
"University of Southern Mississippi, The","University of Southern Mississippi, The",Field,Education Administration,8,5,3
Iowa State University,"University of Texas at Austin, The",Field,Education Administration,3,2,1
New Mexico State University,"University of Texas at Austin, The",Field,Education Administration,2,1,1
"Ohio State University, The","University of Texas at Austin, The",Field,Education Administration,2,1,1
Texas State University,"University of Texas at Austin, The",Field,Education Administration,9,5,4
Texas Tech University,"University of Texas at Austin, The",Field,Education Administration,4,2,1
University of Louisville,"University of Texas at Austin, The",Field,Education Administration,2,1,1
University of Oklahoma,"University of Texas at Austin, The",Field,Education Administration,3,2,1
University of Texas Arlington,"University of Texas at Austin, The",Field,Education Administration,3,2,1
"University of Texas at San Antonio, The","University of Texas at Austin, The",Field,Education Administration,6,3,3
"University of Utah, The","University of Texas at Austin, The",Field,Education Administration,3,1,2
Brigham Young University,"University of Utah, The",Field,Education Administration,5,2,2
East Carolina University,University of Virginia,Field,Education Administration,2,1,1
Miami University,University of Virginia,Field,Education Administration,2,1,1
Vanderbilt University,University of Virginia,Field,Education Administration,2,1,1
Washington State University,University of Washington,Field,Education Administration,2,1,1
Arizona State University,University of Wisconsin - Madison,Field,Education Administration,2,1,1
Boston College,University of Wisconsin - Madison,Field,Education Administration,2,1,1
Clemson University,University of Wisconsin - Madison,Field,Education Administration,2,1,1
East Carolina University,University of Wisconsin - Madison,Field,Education Administration,2,1,1
Indiana University - Bloomington,University of Wisconsin - Madison,Field,Education Administration,2,1,1
Iowa State University,University of Wisconsin - Madison,Field,Education Administration,3,2,1
Marquette University,University of Wisconsin - Madison,Field,Education Administration,2,1,1
Northern Illinois University,University of Wisconsin - Madison,Field,Education Administration,3,1,2
"Ohio State University, The",University of Wisconsin - Madison,Field,Education Administration,3,1,2
"Pennsylvania State University, The",University of Wisconsin - Madison,Field,Education Administration,5,4,1
"University of Arizona, The",University of Wisconsin - Madison,Field,Education Administration,3,2,1
University of Georgia,University of Wisconsin - Madison,Field,Education Administration,2,1,1
University of Illinois at Chicago,University of Wisconsin - Madison,Field,Education Administration,4,1,2
University of Illinois at Urbana-Champaign,University of Wisconsin - Madison,Field,Education Administration,3,1,2
"University of Iowa, The",University of Wisconsin - Madison,Field,Education Administration,4,2,2
University of Kentucky,University of Wisconsin - Madison,Field,Education Administration,3,1,2
University of Massachusetts Amherst,University of Wisconsin - Madison,Field,Education Administration,2,1,1
"University of Minnesota, Twin Cities",University of Wisconsin - Madison,Field,Education Administration,4,3,1
"University of Texas at Austin, The",University of Wisconsin - Madison,Field,Education Administration,3,1,2
University of Wisconsin - Madison,University of Wisconsin - Madison,Field,Education Administration,2,1,1
University of Idaho,Utah State University,Field,Education Administration,3,2,1
Utah State University,Utah State University,Field,Education Administration,8,7,1
Florida State University,Vanderbilt University,Field,Education Administration,3,1,1
"Pennsylvania State University, The",Vanderbilt University,Field,Education Administration,2,1,1
University of Wisconsin - Madison,Vanderbilt University,Field,Education Administration,2,1,1
Vanderbilt University,Vanderbilt University,Field,Education Administration,7,1,5
Howard University,Virginia Polytechnic Institute and State University,Field,Education Administration,2,1,1
University of Northern Colorado,Virginia Polytechnic Institute and State University,Field,Education Administration,3,2,1
Washington State University,Washington State University,Field,Education Administration,2,1,1
Oakland University,Wayne State University,Field,Education Administration,6,2,4
Wayne State University,Wayne State University,Field,Education Administration,3,1,1
"Ohio State University, The",Western Michigan University,Field,Education Administration,2,1,1
Western Michigan University,Western Michigan University,Field,Education Administration,6,2,3
Yeshiva University,Yeshiva University,Field,Education Administration,2,1,1
