InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of Minnesota, Twin Cities","University of California, Berkeley",Field,Mechanical Engineering,4,1,3
University of Pennsylvania,"University of California, Berkeley",Field,Mechanical Engineering,3,1,2
University of Southern California,"University of California, Berkeley",Field,Mechanical Engineering,4,1,2
"University of Texas at Austin, The","University of California, Berkeley",Field,Mechanical Engineering,6,1,3
"University of Utah, The","University of California, Berkeley",Field,Mechanical Engineering,5,2,3
Colorado State University,"University of California, Davis",Field,Mechanical Engineering,4,1,2
"University of California, San Diego","University of California, Davis",Field,Mechanical Engineering,2,1,1
"University of California, San Diego","University of California, Irvine",Field,Mechanical Engineering,2,1,1
University of Notre Dame,"University of California, Irvine",Field,Mechanical Engineering,2,1,1
Washington State University,"University of California, Irvine",Field,Mechanical Engineering,2,1,1
Johns Hopkins University,"University of California, Los Angeles",Field,Mechanical Engineering,3,1,2
University of Texas Arlington,"University of California, Los Angeles",Field,Mechanical Engineering,2,1,1
Clemson University,"University of California, San Diego",Field,Mechanical Engineering,2,1,1
Florida A&M University,"University of California, San Diego",Field,Mechanical Engineering,2,1,1
Florida State University,"University of California, San Diego",Field,Mechanical Engineering,2,1,1
University of Washington,"University of California, San Diego",Field,Mechanical Engineering,2,1,1
New Mexico State University,University of Central Florida,Field,Mechanical Engineering,2,1,1
"University of Cincinnati, The","University of Cincinnati, The",Field,Mechanical Engineering,11,3,5
University of Colorado Boulder,University of Colorado Boulder,Field,Mechanical Engineering,4,1,3
University of Dayton,University of Dayton,Field,Mechanical Engineering,2,1,1
Florida Institute of Technology,University of Florida,Field,Mechanical Engineering,2,1,1
University of Houston,University of Houston,Field,Mechanical Engineering,2,1,1
Missouri University of Science and Technology,University of Illinois at Urbana-Champaign,Field,Mechanical Engineering,4,1,3
"Pennsylvania State University, The",University of Illinois at Urbana-Champaign,Field,Mechanical Engineering,8,1,4
Purdue University,University of Illinois at Urbana-Champaign,Field,Mechanical Engineering,5,1,4
South Dakota School of Mines & Technology,University of Illinois at Urbana-Champaign,Field,Mechanical Engineering,2,1,1
University of Miami,University of Illinois at Urbana-Champaign,Field,Mechanical Engineering,2,1,1
University of Michigan,University of Illinois at Urbana-Champaign,Field,Mechanical Engineering,4,1,3
"University of Texas at Austin, The",University of Illinois at Urbana-Champaign,Field,Mechanical Engineering,4,1,3
University of Houston,"University of Maryland, College Park",Field,Mechanical Engineering,2,1,1
"University of Maryland, College Park","University of Maryland, College Park",Field,Mechanical Engineering,8,1,4
Worcester Polytechnic Institute,"University of Maryland, College Park",Field,Mechanical Engineering,2,1,1
Iowa State University,University of Michigan,Field,Mechanical Engineering,3,1,1
North Carolina State University,University of Michigan,Field,Mechanical Engineering,4,1,2
Oakland University,University of Michigan,Field,Mechanical Engineering,3,1,1
Oregon State University,University of Michigan,Field,Mechanical Engineering,4,1,3
"Pennsylvania State University, The",University of Michigan,Field,Mechanical Engineering,6,1,5
Rensselaer Polytechnic Institute,University of Michigan,Field,Mechanical Engineering,5,1,2
Rutgers - New Brunswick,University of Michigan,Field,Mechanical Engineering,3,2,1
Stanford University,University of Michigan,Field,Mechanical Engineering,3,2,1
University of Hawaii,University of Michigan,Field,Mechanical Engineering,2,1,1
University of Illinois at Chicago,University of Michigan,Field,Mechanical Engineering,2,1,1
University of Michigan,University of Michigan,Field,Mechanical Engineering,5,1,1
"University of Minnesota, Twin Cities",University of Michigan,Field,Mechanical Engineering,2,1,1
