InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Missouri,University of Michigan,Field,Architecture,3,1,2
University of Nebraska - Lincoln,University of Michigan,Field,Architecture,2,1,1
University of North Carolina Charlotte,University of Michigan,Field,Architecture,2,1,1
"University of Texas at Austin, The",University of Michigan,Field,Architecture,4,1,2
University of Virginia,University of Michigan,Field,Architecture,4,1,3
South Dakota State University,"University of Minnesota, Twin Cities",Field,Architecture,4,2,2
University of Colorado Boulder,"University of Minnesota, Twin Cities",Field,Architecture,2,1,1
University of Nebraska - Lincoln,University of Nebraska - Lincoln,Field,Architecture,7,2,5
"University of New Mexico, The","University of New Mexico, The",Field,Architecture,4,1,2
"Ohio State University, The",University of North Carolina at Chapel Hill,Field,Architecture,3,2,1
University of Notre Dame,University of Notre Dame,Field,Architecture,4,2,2
Iowa State University,University of Oregon,Field,Architecture,2,1,1
University of Oregon,University of Oregon,Field,Architecture,6,3,2
"University of Texas at Austin, The",University of Oregon,Field,Architecture,2,1,1
Washington State University,University of Oregon,Field,Architecture,4,3,1
Illinois Institute of Technology,University of Pennsylvania,Field,Architecture,4,1,3
Iowa State University,University of Pennsylvania,Field,Architecture,3,2,1
Kent State University,University of Pennsylvania,Field,Architecture,3,1,2
Miami University,University of Pennsylvania,Field,Architecture,2,1,1
"Ohio State University, The",University of Pennsylvania,Field,Architecture,3,2,1
University of North Carolina Charlotte,University of Pennsylvania,Field,Architecture,4,1,2
University of Pennsylvania,University of Pennsylvania,Field,Architecture,3,1,1
University of Washington,University of Pennsylvania,Field,Architecture,5,1,4
Virginia Polytechnic Institute and State University,University of Pennsylvania,Field,Architecture,4,2,2
University of Southern California,University of Southern California,Field,Architecture,5,1,4
Kansas State University,"University of Texas at Austin, The",Field,Architecture,4,1,3
Texas Tech University,"University of Texas at Austin, The",Field,Architecture,4,1,3
University of Wyoming,"University of Texas at Austin, The",Field,Architecture,3,1,2
"University of Utah, The","University of Utah, The",Field,Architecture,2,1,1
University of Colorado Denver,University of Virginia,Field,Architecture,2,1,1
"University of New Mexico, The",University of Virginia,Field,Architecture,2,1,1
University of Washington,University of Washington,Field,Architecture,6,1,5
University of Wyoming,University of Washington,Field,Architecture,2,1,1
"Pennsylvania State University, The",Virginia Polytechnic Institute and State University,Field,Architecture,2,1,1
Texas A&M University,Virginia Polytechnic Institute and State University,Field,Architecture,4,1,2
University of Memphis,Virginia Polytechnic Institute and State University,Field,Architecture,3,1,2
Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,Field,Architecture,21,7,14
Brown University,Yale University,Field,Architecture,4,2,1
Harvard University,Yale University,Field,Architecture,3,1,2
North Carolina State University,Yale University,Field,Architecture,2,1,1
"Ohio State University, The",Yale University,Field,Architecture,3,2,1
Tulane University,Yale University,Field,Architecture,2,1,1
"University of California, Santa Barbara",Yale University,Field,Architecture,3,1,1
"University of Minnesota, Twin Cities",Yale University,Field,Architecture,3,1,2
"University of Texas at Austin, The",Yale University,Field,Architecture,6,3,3
Washington University in St. Louis,Yale University,Field,Architecture,3,1,2
