InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Illinois at Urbana-Champaign,"University of California, Berkeley",Field,Computer Engineering,9,1,6
University of Michigan,"University of California, Berkeley",Field,Computer Engineering,18,2,10
"University of Minnesota, Twin Cities","University of California, Berkeley",Field,Computer Engineering,6,1,5
University of Wisconsin - Madison,"University of California, Berkeley",Field,Computer Engineering,6,1,4
University of Florida,"University of California, Davis",Field,Computer Engineering,2,1,1
"University of California, Davis","University of California, Los Angeles",Field,Computer Engineering,4,1,1
"University of California, Santa Cruz","University of California, Los Angeles",Field,Computer Engineering,3,1,1
Washington University in St. Louis,"University of California, Los Angeles",Field,Computer Engineering,2,1,1
Florida International University,"University of California, Riverside",Field,Computer Engineering,2,1,1
University of Florida,"University of California, Riverside",Field,Computer Engineering,2,1,1
Arizona State University,"University of California, San Diego",Field,Computer Engineering,2,1,1
Naval Postgraduate School,"University of California, San Diego",Field,Computer Engineering,2,1,1
Santa Clara University,"University of California, San Diego",Field,Computer Engineering,2,1,1
New Mexico State University,"University of California, Santa Barbara",Field,Computer Engineering,2,1,1
University of Florida,"University of California, Santa Barbara",Field,Computer Engineering,2,1,1
"University of New Mexico, The","University of California, Santa Barbara",Field,Computer Engineering,2,1,1
Santa Clara University,"University of California, Santa Cruz",Field,Computer Engineering,2,1,1
University of Colorado Boulder,University of Colorado Boulder,Field,Computer Engineering,10,1,9
Florida Institute of Technology,University of Florida,Field,Computer Engineering,2,1,1
University of Florida,University of Florida,Field,Computer Engineering,8,1,7
Michigan State University,University of Illinois at Urbana-Champaign,Field,Computer Engineering,4,1,2
Missouri University of Science and Technology,University of Illinois at Urbana-Champaign,Field,Computer Engineering,4,1,3
"Ohio State University, The",University of Illinois at Urbana-Champaign,Field,Computer Engineering,12,2,8
Texas A&M University,University of Illinois at Urbana-Champaign,Field,Computer Engineering,22,2,13
"University of Arizona, The",University of Illinois at Urbana-Champaign,Field,Computer Engineering,3,1,2
"University of Cincinnati, The",University of Illinois at Urbana-Champaign,Field,Computer Engineering,3,1,1
University of Houston,University of Illinois at Urbana-Champaign,Field,Computer Engineering,3,1,1
University of Oklahoma,University of Illinois at Urbana-Champaign,Field,Computer Engineering,4,1,3
University of Virginia,University of Illinois at Urbana-Champaign,Field,Computer Engineering,3,1,2
Vanderbilt University,University of Illinois at Urbana-Champaign,Field,Computer Engineering,4,1,1
Virginia Polytechnic Institute and State University,University of Illinois at Urbana-Champaign,Field,Computer Engineering,8,2,6
"University of Iowa, The","University of Iowa, The",Field,Computer Engineering,5,1,4
University of Kentucky,"University of Iowa, The",Field,Computer Engineering,2,1,1
"University of Cincinnati, The",University of Louisiana at Lafayette,Field,Computer Engineering,2,1,1
Arizona State University,"University of Maryland, College Park",Field,Computer Engineering,3,1,2
University of Wisconsin - Madison,"University of Maryland, College Park",Field,Computer Engineering,2,1,1
Virginia Polytechnic Institute and State University,"University of Maryland, College Park",Field,Computer Engineering,3,1,1
Duke University,University of Michigan,Field,Computer Engineering,5,1,3
Georgia Institute of Technology,University of Michigan,Field,Computer Engineering,7,2,4
Michigan State University,University of Michigan,Field,Computer Engineering,11,2,8
Purdue University,University of Michigan,Field,Computer Engineering,7,1,5
University of Florida,University of Michigan,Field,Computer Engineering,2,1,1
University of Illinois at Urbana-Champaign,University of Michigan,Field,Computer Engineering,8,2,6
University of Michigan,University of Michigan,Field,Computer Engineering,13,1,8
University of Wisconsin - Madison,University of Michigan,Field,Computer Engineering,8,1,6
Virginia Polytechnic Institute and State University,University of Michigan,Field,Computer Engineering,4,1,3
Florida Atlantic University,"University of Minnesota, Twin Cities",Field,Computer Engineering,2,1,1
University of Louisville,University of Missouri,Field,Computer Engineering,2,1,1
University of Missouri,University of Missouri,Field,Computer Engineering,7,2,5
"University of New Mexico, The","University of New Mexico, The",Field,Computer Engineering,12,2,9
University of Arkansas,University of North Carolina at Chapel Hill,Field,Computer Engineering,2,1,1
"University of Minnesota, Twin Cities",University of North Carolina at Chapel Hill,Field,Computer Engineering,3,1,2
Marquette University,University of Notre Dame,Field,Computer Engineering,7,2,5
Temple University,University of Pennsylvania,Field,Computer Engineering,3,2,1
University of Illinois at Chicago,University of Pennsylvania,Field,Computer Engineering,2,1,1
Virginia Polytechnic Institute and State University,University of Pittsburgh,Field,Computer Engineering,2,1,1
Vanderbilt University,University of Rochester,Field,Computer Engineering,2,1,1
Mississippi State University,University of South Florida,Field,Computer Engineering,2,1,1
Carnegie Mellon University,University of Southern California,Field,Computer Engineering,2,1,1
Duke University,University of Southern California,Field,Computer Engineering,2,1,1
Georgia Institute of Technology,University of Southern California,Field,Computer Engineering,2,1,1
Iowa State University,University of Southern California,Field,Computer Engineering,2,1,1
Texas A&M University,University of Southern California,Field,Computer Engineering,6,1,3
University of Michigan,University of Southern California,Field,Computer Engineering,5,1,2
"University of Nevada, Reno",University of Southern California,Field,Computer Engineering,3,1,2
Northeastern University,"University of Texas at Dallas, The",Field,Computer Engineering,2,1,1
"University of Nevada, Las Vegas","University of Texas at Dallas, The",Field,Computer Engineering,2,1,1
"University of Utah, The","University of Utah, The",Field,Computer Engineering,6,1,5
Florida Atlantic University,University of Virginia,Field,Computer Engineering,2,1,1
Northeastern University,University of Washington,Field,Computer Engineering,2,1,1
Portland State University,University of Washington,Field,Computer Engineering,5,1,3
University of Washington,University of Washington,Field,Computer Engineering,7,1,4
University of Florida,University of Wisconsin - Madison,Field,Computer Engineering,2,1,1
University of Michigan,University of Wisconsin - Madison,Field,Computer Engineering,4,2,2
Utah State University,University of Wisconsin - Madison,Field,Computer Engineering,3,1,1
University of Louisville,Vanderbilt University,Field,Computer Engineering,2,1,1
Vanderbilt University,Vanderbilt University,Field,Computer Engineering,21,3,16
Auburn University,Virginia Polytechnic Institute and State University,Field,Computer Engineering,4,1,2
Florida A&M University,Virginia Polytechnic Institute and State University,Field,Computer Engineering,3,1,2
Florida State University,Virginia Polytechnic Institute and State University,Field,Computer Engineering,4,1,3
"University of Texas at Austin, The",Washington University in St. Louis,Field,Computer Engineering,2,1,1
Wayne State University,Wayne State University,Field,Computer Engineering,7,3,4
