InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Arizona State University,Arizona State University,Field,English Language and Literature,4,2,2
"University of New Mexico, The",Arizona State University,Field,English Language and Literature,3,2,1
Ball State University,Ball State University,Field,English Language and Literature,12,7,5
Texas Tech University,Ball State University,Field,English Language and Literature,2,1,1
"University at Albany, State University of New York","Binghamton University, State University of New York",Field,English Language and Literature,2,1,1
Virginia Commonwealth University,"Binghamton University, State University of New York",Field,English Language and Literature,2,1,1
Boston University,Boston University,Field,English Language and Literature,2,1,1
University of Arkansas,Boston University,Field,English Language and Literature,2,1,1
Kent State University,Bowling Green State University,Field,English Language and Literature,3,1,2
"College of William & Mary, The",Brandeis University,Field,English Language and Literature,3,1,1
University of South Carolina,Brandeis University,Field,English Language and Literature,2,1,1
Brigham Young University,Brigham Young University,Field,English Language and Literature,3,1,2
Arizona State University,Brown University,Field,English Language and Literature,3,1,2
"Binghamton University, State University of New York",Brown University,Field,English Language and Literature,2,1,1
Fordham University,Brown University,Field,English Language and Literature,2,1,1
Indiana University - Bloomington,Brown University,Field,English Language and Literature,4,1,3
Louisiana State University,Brown University,Field,English Language and Literature,2,1,1
Michigan State University,Brown University,Field,English Language and Literature,2,1,1
Northeastern University,Brown University,Field,English Language and Literature,3,2,1
"Pennsylvania State University, The",Brown University,Field,English Language and Literature,2,1,1
Rice University,Brown University,Field,English Language and Literature,3,2,1
Rutgers  - Newark,Brown University,Field,English Language and Literature,3,1,2
Southern Methodist University,Brown University,Field,English Language and Literature,2,1,1
"University of California, Davis",Brown University,Field,English Language and Literature,2,1,1
"University of California, Los Angeles",Brown University,Field,English Language and Literature,3,2,1
University of Florida,Brown University,Field,English Language and Literature,2,1,1
University of New Hampshire,Brown University,Field,English Language and Literature,2,1,1
University of Rochester,Brown University,Field,English Language and Literature,2,1,1
University of Washington,Brown University,Field,English Language and Literature,2,1,1
Georgia Institute of Technology,Carnegie Mellon University,Field,English Language and Literature,3,1,1
Baruch College (CUNY),"City University of New York, The",Field,English Language and Literature,6,1,5
John Jay College of Criminal Justice (CUNY),"City University of New York, The",Field,English Language and Literature,7,2,5
Lehman College (CUNY),"City University of New York, The",Field,English Language and Literature,3,1,2
North Dakota State University,"City University of New York, The",Field,English Language and Literature,2,1,1
"University of Alabama, The","City University of New York, The",Field,English Language and Literature,2,1,1
"University of Chicago, The","City University of New York, The",Field,English Language and Literature,2,1,1
University of North Carolina Charlotte,"City University of New York, The",Field,English Language and Literature,2,1,1
Wake Forest University,"City University of New York, The",Field,English Language and Literature,3,1,1
Colorado State University,Colorado State University,Field,English Language and Literature,2,1,1
Baruch College (CUNY),Columbia University,Field,English Language and Literature,6,5,1
"Binghamton University, State University of New York",Columbia University,Field,English Language and Literature,3,1,2
Boston College,Columbia University,Field,English Language and Literature,2,1,1
Boston University,Columbia University,Field,English Language and Literature,5,2,3
Brooklyn College (CUNY),Columbia University,Field,English Language and Literature,12,4,7
City College (CUNY),Columbia University,Field,English Language and Literature,6,2,3
Claremont Graduate University,Columbia University,Field,English Language and Literature,2,1,1
Columbia University,Columbia University,Field,English Language and Literature,2,1,1
Duke University,Columbia University,Field,English Language and Literature,3,2,1
Florida Atlantic University,Columbia University,Field,English Language and Literature,3,1,2
Fordham University,Columbia University,Field,English Language and Literature,4,2,2
George Mason University,Columbia University,Field,English Language and Literature,2,1,1
Georgetown University,Columbia University,Field,English Language and Literature,3,2,1
Georgia State University,Columbia University,Field,English Language and Literature,2,1,1
Harvard University,Columbia University,Field,English Language and Literature,2,1,1
John Jay College of Criminal Justice (CUNY),Columbia University,Field,English Language and Literature,7,4,1
Lehman College (CUNY),Columbia University,Field,English Language and Literature,6,2,4
New York University,Columbia University,Field,English Language and Literature,8,5,3
"Pennsylvania State University, The",Columbia University,Field,English Language and Literature,3,1,2
Princeton University,Columbia University,Field,English Language and Literature,3,2,1
Rutgers  - Newark,Columbia University,Field,English Language and Literature,5,4,1
Rutgers - New Brunswick,Columbia University,Field,English Language and Literature,7,2,5
"Stony Brook University, State University of New York",Columbia University,Field,English Language and Literature,5,1,4
Temple University,Columbia University,Field,English Language and Literature,2,1,1
"University of California, Berkeley",Columbia University,Field,English Language and Literature,2,1,1
"University of California, Irvine",Columbia University,Field,English Language and Literature,4,2,2
"University of California, Los Angeles",Columbia University,Field,English Language and Literature,3,1,2
"University of California, Riverside",Columbia University,Field,English Language and Literature,3,2,1
"University of Chicago, The",Columbia University,Field,English Language and Literature,4,2,2
"University of Iowa, The",Columbia University,Field,English Language and Literature,2,1,1
University of Kentucky,Columbia University,Field,English Language and Literature,2,1,1
University of Massachusetts Amherst,Columbia University,Field,English Language and Literature,3,2,1
University of Michigan,Columbia University,Field,English Language and Literature,4,1,3
University of New Hampshire,Columbia University,Field,English Language and Literature,2,1,1
University of North Carolina at Chapel Hill,Columbia University,Field,English Language and Literature,3,1,1
"University of North Carolina at Greensboro, The",Columbia University,Field,English Language and Literature,2,1,1
University of Notre Dame,Columbia University,Field,English Language and Literature,4,1,3
University of Pittsburgh,Columbia University,Field,English Language and Literature,4,2,2
University of South Florida,Columbia University,Field,English Language and Literature,2,1,1
"University of Tennessee, The",Columbia University,Field,English Language and Literature,2,1,1
"University of Texas at Austin, The",Columbia University,Field,English Language and Literature,6,4,2
University of Virginia,Columbia University,Field,English Language and Literature,7,3,4
University of Washington,Columbia University,Field,English Language and Literature,3,1,2
University of Wisconsin - Madison,Columbia University,Field,English Language and Literature,6,4,2
Vanderbilt University,Columbia University,Field,English Language and Literature,3,2,1
Washington University in St. Louis,Columbia University,Field,English Language and Literature,2,1,1
"Binghamton University, State University of New York",Cornell University,Field,English Language and Literature,2,1,1
Brandeis University,Cornell University,Field,English Language and Literature,2,1,1
Brown University,Cornell University,Field,English Language and Literature,3,1,1
Clemson University,Cornell University,Field,English Language and Literature,3,2,1
"College of William & Mary, The",Cornell University,Field,English Language and Literature,3,2,1
Columbia University,Cornell University,Field,English Language and Literature,3,2,1
Cornell University,Cornell University,Field,English Language and Literature,2,1,1
Dartmouth College,Cornell University,Field,English Language and Literature,2,1,1
Duke University,Cornell University,Field,English Language and Literature,3,2,1
George Mason University,Cornell University,Field,English Language and Literature,2,1,1
George Washington University,Cornell University,Field,English Language and Literature,3,1,2
Oklahoma State University,Cornell University,Field,English Language and Literature,2,1,1
Southern Methodist University,Cornell University,Field,English Language and Literature,3,2,1
Tufts University,Cornell University,Field,English Language and Literature,2,1,1
"University at Buffalo, State University of New York",Cornell University,Field,English Language and Literature,2,1,1
"University of California, Santa Barbara",Cornell University,Field,English Language and Literature,3,1,2
"University of Chicago, The",Cornell University,Field,English Language and Literature,2,1,1
University of Colorado Boulder,Cornell University,Field,English Language and Literature,4,2,2
University of Connecticut,Cornell University,Field,English Language and Literature,4,1,3
University of Florida,Cornell University,Field,English Language and Literature,3,2,1
University of Illinois at Urbana-Champaign,Cornell University,Field,English Language and Literature,4,1,3
University of Miami,Cornell University,Field,English Language and Literature,4,3,1
"University of Montana, Missoula",Cornell University,Field,English Language and Literature,2,1,1
University of North Carolina at Chapel Hill,Cornell University,Field,English Language and Literature,2,1,1
University of Oklahoma,Cornell University,Field,English Language and Literature,4,1,3
University of Pennsylvania,Cornell University,Field,English Language and Literature,3,1,1
"University of Texas at Austin, The",Cornell University,Field,English Language and Literature,7,4,3
University of Wisconsin - Madison,Cornell University,Field,English Language and Literature,2,1,1
University of Wisconsin - Milwaukee,Cornell University,Field,English Language and Literature,2,1,1
Vanderbilt University,Cornell University,Field,English Language and Literature,4,2,1
Yale University,Cornell University,Field,English Language and Literature,4,2,1
Duke University,Duke University,Field,English Language and Literature,2,1,1
Howard University,Duke University,Field,English Language and Literature,2,1,1
Lehigh University,Duke University,Field,English Language and Literature,2,1,1
North Carolina State University,Duke University,Field,English Language and Literature,4,2,2
Rutgers - New Brunswick,Duke University,Field,English Language and Literature,4,2,2
Southern Illinois University Carbondale,Duke University,Field,English Language and Literature,3,1,2
Texas A&M University,Duke University,Field,English Language and Literature,3,1,2
"University of California, Davis",Duke University,Field,English Language and Literature,3,2,1
University of Colorado Boulder,Duke University,Field,English Language and Literature,2,1,1
University of Florida,Duke University,Field,English Language and Literature,3,1,2
University of Illinois at Chicago,Duke University,Field,English Language and Literature,3,1,2
University of Illinois at Urbana-Champaign,Duke University,Field,English Language and Literature,2,1,1
University of Louisville,Duke University,Field,English Language and Literature,2,1,1
University of Michigan,Duke University,Field,English Language and Literature,4,2,2
University of Missouri,Duke University,Field,English Language and Literature,2,1,1
University of North Carolina at Chapel Hill,Duke University,Field,English Language and Literature,3,1,1
University of Oregon,Duke University,Field,English Language and Literature,2,1,1
University of Pennsylvania,Duke University,Field,English Language and Literature,3,1,1
University of South Carolina,Duke University,Field,English Language and Literature,3,2,1
Virginia Commonwealth University,Duke University,Field,English Language and Literature,3,2,1
Washington University in St. Louis,Duke University,Field,English Language and Literature,3,2,1
Clemson University,Emory University,Field,English Language and Literature,3,1,2
Florida A&M University,Emory University,Field,English Language and Literature,2,1,1
Georgia State University,Emory University,Field,English Language and Literature,2,1,1
"Ohio State University, The",Emory University,Field,English Language and Literature,2,1,1
"University of North Carolina at Greensboro, The",Emory University,Field,English Language and Literature,2,1,1
Florida A&M University,Florida State University,Field,English Language and Literature,19,15,2
George Mason University,George Mason University,Field,English Language and Literature,11,4,4
Boston College,Harvard University,Field,English Language and Literature,6,3,3
Brooklyn College (CUNY),Harvard University,Field,English Language and Literature,5,4,1
Dartmouth College,Harvard University,Field,English Language and Literature,2,1,1
Fordham University,Harvard University,Field,English Language and Literature,5,2,3
George Washington University,Harvard University,Field,English Language and Literature,3,1,2
Harvard University,Harvard University,Field,English Language and Literature,5,2,3
Louisiana State University,Harvard University,Field,English Language and Literature,3,2,1
"Pennsylvania State University, The",Harvard University,Field,English Language and Literature,4,3,1
Rutgers - New Brunswick,Harvard University,Field,English Language and Literature,5,3,2
"University of California, Davis",Harvard University,Field,English Language and Literature,5,1,4
"University of California, Irvine",Harvard University,Field,English Language and Literature,2,1,1
"University of California, Los Angeles",Harvard University,Field,English Language and Literature,4,1,3
"University of California, Santa Barbara",Harvard University,Field,English Language and Literature,3,1,2
"University of Chicago, The",Harvard University,Field,English Language and Literature,5,3,1
University of Colorado Boulder,Harvard University,Field,English Language and Literature,2,1,1
University of Connecticut,Harvard University,Field,English Language and Literature,2,1,1
University of Houston,Harvard University,Field,English Language and Literature,3,2,1
University of Massachusetts Amherst,Harvard University,Field,English Language and Literature,2,1,1
University of Massachusetts Boston,Harvard University,Field,English Language and Literature,3,1,2
"University of Minnesota, Twin Cities",Harvard University,Field,English Language and Literature,3,2,1
"University of Montana, Missoula",Harvard University,Field,English Language and Literature,2,1,1
University of New Hampshire,Harvard University,Field,English Language and Literature,2,1,1
University of North Carolina at Chapel Hill,Harvard University,Field,English Language and Literature,5,1,3
University of Pennsylvania,Harvard University,Field,English Language and Literature,5,1,3
University of South Carolina,Harvard University,Field,English Language and Literature,3,2,1
"University of Texas at Austin, The",Harvard University,Field,English Language and Literature,4,1,3
"University of Texas at Dallas, The",Harvard University,Field,English Language and Literature,3,1,1
University of Virginia,Harvard University,Field,English Language and Literature,3,1,2
Washington University in St. Louis,Harvard University,Field,English Language and Literature,2,1,1
Yale University,Harvard University,Field,English Language and Literature,3,1,2
East Carolina University,Illinois State University,Field,English Language and Literature,2,1,1
Arizona State University,Indiana University - Bloomington,Field,English Language and Literature,3,2,1
Brigham Young University,Indiana University - Bloomington,Field,English Language and Literature,3,1,1
Brooklyn College (CUNY),Indiana University - Bloomington,Field,English Language and Literature,2,1,1
George Mason University,Indiana University - Bloomington,Field,English Language and Literature,2,1,1
Indiana University - Bloomington,Indiana University - Bloomington,Field,English Language and Literature,2,1,1
Michigan State University,Indiana University - Bloomington,Field,English Language and Literature,5,2,2
North Carolina State University,Indiana University - Bloomington,Field,English Language and Literature,2,1,1
"Ohio State University, The",Indiana University - Bloomington,Field,English Language and Literature,4,3,1
Old Dominion University,Indiana University - Bloomington,Field,English Language and Literature,2,1,1
Purdue University,Indiana University - Bloomington,Field,English Language and Literature,3,1,2
Texas A&M Kingsville,Indiana University - Bloomington,Field,English Language and Literature,3,2,1
University of Georgia,Indiana University - Bloomington,Field,English Language and Literature,4,2,2
University of Louisiana at Lafayette,Indiana University - Bloomington,Field,English Language and Literature,3,1,1
University of Louisville,Indiana University - Bloomington,Field,English Language and Literature,3,1,2
"University of Minnesota, Twin Cities",Indiana University - Bloomington,Field,English Language and Literature,3,2,1
"University of Montana, Missoula",Indiana University - Bloomington,Field,English Language and Literature,2,1,1
"University of North Carolina at Greensboro, The",Indiana University - Bloomington,Field,English Language and Literature,3,2,1
"University of North Dakota, The",Indiana University - Bloomington,Field,English Language and Literature,4,1,3
University of North Texas,Indiana University - Bloomington,Field,English Language and Literature,2,1,1
University of Notre Dame,Indiana University - Bloomington,Field,English Language and Literature,3,2,1
University of Pittsburgh,Indiana University - Bloomington,Field,English Language and Literature,2,1,1
"University of South Dakota, The",Indiana University - Bloomington,Field,English Language and Literature,3,1,2
"University of Southern Mississippi, The",Indiana University - Bloomington,Field,English Language and Literature,2,1,1
University of Washington,Indiana University - Bloomington,Field,English Language and Literature,2,1,1
Utah State University,Indiana University - Bloomington,Field,English Language and Literature,3,1,2
Western Michigan University,Indiana University - Bloomington,Field,English Language and Literature,3,2,1
North Dakota State University,Iowa State University,Field,English Language and Literature,2,1,1
Case Western Reserve University,Johns Hopkins University,Field,English Language and Literature,3,1,2
"College of William & Mary, The",Johns Hopkins University,Field,English Language and Literature,3,1,1
Columbia University,Johns Hopkins University,Field,English Language and Literature,3,1,2
Florida State University,Johns Hopkins University,Field,English Language and Literature,2,1,1
Fordham University,Johns Hopkins University,Field,English Language and Literature,2,1,1
George Mason University,Johns Hopkins University,Field,English Language and Literature,3,2,1
Northwestern University,Johns Hopkins University,Field,English Language and Literature,2,1,1
"Ohio State University, The",Johns Hopkins University,Field,English Language and Literature,5,3,2
Rutgers - New Brunswick,Johns Hopkins University,Field,English Language and Literature,3,1,1
Stanford University,Johns Hopkins University,Field,English Language and Literature,3,2,1
Syracuse University,Johns Hopkins University,Field,English Language and Literature,2,1,1
Texas Christian University,Johns Hopkins University,Field,English Language and Literature,2,1,1
"University at Buffalo, State University of New York",Johns Hopkins University,Field,English Language and Literature,4,3,1
"University of Arizona, The",Johns Hopkins University,Field,English Language and Literature,3,1,2
"University of Chicago, The",Johns Hopkins University,Field,English Language and Literature,2,1,1
University of Florida,Johns Hopkins University,Field,English Language and Literature,2,1,1
University of Houston,Johns Hopkins University,Field,English Language and Literature,2,1,1
University of Illinois at Chicago,Johns Hopkins University,Field,English Language and Literature,2,1,1
University of Illinois at Urbana-Champaign,Johns Hopkins University,Field,English Language and Literature,2,1,1
"University of Mississippi, The",Johns Hopkins University,Field,English Language and Literature,2,1,1
University of North Carolina at Chapel Hill,Johns Hopkins University,Field,English Language and Literature,4,1,3
Yale University,Johns Hopkins University,Field,English Language and Literature,3,1,2
Kent State University,Kent State University,Field,English Language and Literature,12,7,4
"Ohio State University, The",Kent State University,Field,English Language and Literature,2,1,1
Ohio University,Kent State University,Field,English Language and Literature,3,2,1
Bowling Green State University,Lehigh University,Field,English Language and Literature,2,1,1
Louisiana Tech University,Louisiana State University,Field,English Language and Literature,3,1,1
Northern Illinois University,Louisiana State University,Field,English Language and Literature,2,1,1
University of Louisiana at Lafayette,Louisiana State University,Field,English Language and Literature,4,1,3
Texas Tech University,Loyola University Chicago,Field,English Language and Literature,2,1,1
Georgia Institute of Technology,Massachusetts Institute of Technology,Field,English Language and Literature,2,1,1
Indiana University of Pennsylvania,Miami University,Field,English Language and Literature,2,1,1
University of Dayton,Miami University,Field,English Language and Literature,2,1,1
Illinois State University,Michigan State University,Field,English Language and Literature,4,1,2
North Carolina State University,Michigan State University,Field,English Language and Literature,3,2,1
University of Massachusetts Boston,Michigan State University,Field,English Language and Literature,2,1,1
"University of Texas at El Paso, The",Michigan State University,Field,English Language and Literature,2,1,1
Middle Tennessee State University,Middle Tennessee State University,Field,English Language and Literature,4,3,1
Morgan State University,Morgan State University,Field,English Language and Literature,2,1,1
Ball State University,New Mexico State University,Field,English Language and Literature,4,1,3
New Mexico State University,New Mexico State University,Field,English Language and Literature,3,1,1
Virginia Polytechnic Institute and State University,New Mexico State University,Field,English Language and Literature,2,1,1
Baruch College (CUNY),New York University,Field,English Language and Literature,4,2,2
Brandeis University,New York University,Field,English Language and Literature,2,1,1
Brooklyn College (CUNY),New York University,Field,English Language and Literature,8,4,4
Brown University,New York University,Field,English Language and Literature,2,1,1
City College (CUNY),New York University,Field,English Language and Literature,6,5,1
Colorado State University,New York University,Field,English Language and Literature,3,1,1
Drexel University,New York University,Field,English Language and Literature,2,1,1
George Mason University,New York University,Field,English Language and Literature,5,3,1
Michigan State University,New York University,Field,English Language and Literature,2,1,1
New York University,New York University,Field,English Language and Literature,2,1,1
"Pennsylvania State University, The",New York University,Field,English Language and Literature,2,1,1
Rutgers  - Newark,New York University,Field,English Language and Literature,2,1,1
Texas Tech University,New York University,Field,English Language and Literature,2,1,1
University of Colorado Boulder,New York University,Field,English Language and Literature,2,1,1
University of Pittsburgh,New York University,Field,English Language and Literature,4,2,1
"University of Texas at El Paso, The",New York University,Field,English Language and Literature,3,1,2
University of Wisconsin - Madison,New York University,Field,English Language and Literature,2,1,1
West Virginia University,New York University,Field,English Language and Literature,3,2,1
Colorado State University,Northern Arizona University,Field,English Language and Literature,2,1,1
Northern Arizona University,Northern Arizona University,Field,English Language and Literature,4,3,1
Loyola University Chicago,Northwestern University,Field,English Language and Literature,2,1,1
Ohio University,Northwestern University,Field,English Language and Literature,2,1,1
"University at Albany, State University of New York",Northwestern University,Field,English Language and Literature,2,1,1
University of Arkansas,Northwestern University,Field,English Language and Literature,2,1,1
University of Illinois at Urbana-Champaign,Northwestern University,Field,English Language and Literature,2,1,1
University of Pittsburgh,Northwestern University,Field,English Language and Literature,3,2,1
University of South Carolina,Northwestern University,Field,English Language and Literature,3,1,2
"University of Texas at Austin, The",Northwestern University,Field,English Language and Literature,2,1,1
Colorado State University,"Ohio State University, The",Field,English Language and Literature,3,2,1
Florida State University,"Ohio State University, The",Field,English Language and Literature,2,1,1
Georgia State University,"Ohio State University, The",Field,English Language and Literature,2,1,1
Indiana University-Purdue University Indianapolis,"Ohio State University, The",Field,English Language and Literature,2,1,1
Marquette University,"Ohio State University, The",Field,English Language and Literature,2,1,1
Miami University,"Ohio State University, The",Field,English Language and Literature,2,1,1
Middle Tennessee State University,"Ohio State University, The",Field,English Language and Literature,3,1,2
Northern Arizona University,"Ohio State University, The",Field,English Language and Literature,2,1,1
"Ohio State University, The","Ohio State University, The",Field,English Language and Literature,7,5,2
"Pennsylvania State University, The","Ohio State University, The",Field,English Language and Literature,2,1,1
Purdue University,"Ohio State University, The",Field,English Language and Literature,3,2,1
Texas Christian University,"Ohio State University, The",Field,English Language and Literature,2,1,1
University of Houston,"Ohio State University, The",Field,English Language and Literature,2,1,1
University of Louisville,"Ohio State University, The",Field,English Language and Literature,3,2,1
"University of Nevada, Las Vegas","Ohio State University, The",Field,English Language and Literature,3,2,1
"University of Nevada, Reno","Ohio State University, The",Field,English Language and Literature,2,1,1
University of Oklahoma,"Ohio State University, The",Field,English Language and Literature,2,1,1
Northern Illinois University,Ohio University,Field,English Language and Literature,2,1,1
Ohio University,Ohio University,Field,English Language and Literature,4,1,2
East Carolina University,"Pennsylvania State University, The",Field,English Language and Literature,3,1,2
Iowa State University,"Pennsylvania State University, The",Field,English Language and Literature,3,1,2
Mississippi State University,"Pennsylvania State University, The",Field,English Language and Literature,2,1,1
"Pennsylvania State University, The","Pennsylvania State University, The",Field,English Language and Literature,5,4,1
Texas A&M University,"Pennsylvania State University, The",Field,English Language and Literature,4,1,3
Texas Christian University,"Pennsylvania State University, The",Field,English Language and Literature,2,1,1
"University at Buffalo, State University of New York","Pennsylvania State University, The",Field,English Language and Literature,2,1,1
"University of Arizona, The","Pennsylvania State University, The",Field,English Language and Literature,2,1,1
University of Arkansas,"Pennsylvania State University, The",Field,English Language and Literature,3,2,1
University of Delaware,"Pennsylvania State University, The",Field,English Language and Literature,2,1,1
University of Louisville,"Pennsylvania State University, The",Field,English Language and Literature,3,1,2
"University of Maryland, College Park","Pennsylvania State University, The",Field,English Language and Literature,2,1,1
University of South Carolina,"Pennsylvania State University, The",Field,English Language and Literature,3,1,2
University of South Florida,"Pennsylvania State University, The",Field,English Language and Literature,3,1,1
Virginia Polytechnic Institute and State University,"Pennsylvania State University, The",Field,English Language and Literature,3,2,1
Boston University,Princeton University,Field,English Language and Literature,2,1,1
Columbia University,Princeton University,Field,English Language and Literature,2,1,1
Fordham University,Princeton University,Field,English Language and Literature,4,2,2
Indiana University - Bloomington,Princeton University,Field,English Language and Literature,2,1,1
Johns Hopkins University,Princeton University,Field,English Language and Literature,2,1,1
New York University,Princeton University,Field,English Language and Literature,3,2,1
"Pennsylvania State University, The",Princeton University,Field,English Language and Literature,2,1,1
Rutgers - New Brunswick,Princeton University,Field,English Language and Literature,2,1,1
Southern Methodist University,Princeton University,Field,English Language and Literature,2,1,1
Stanford University,Princeton University,Field,English Language and Literature,2,1,1
"University of California, Berkeley",Princeton University,Field,English Language and Literature,4,2,2
University of Connecticut,Princeton University,Field,English Language and Literature,2,1,1
"University of Maine, The",Princeton University,Field,English Language and Literature,2,1,1
University of Michigan,Princeton University,Field,English Language and Literature,3,2,1
"University of Mississippi, The",Princeton University,Field,English Language and Literature,6,1,5
University of North Carolina at Chapel Hill,Princeton University,Field,English Language and Literature,2,1,1
"University of Tennessee, The",Princeton University,Field,English Language and Literature,2,1,1
"University of Texas at Austin, The",Princeton University,Field,English Language and Literature,2,1,1
"University of Vermont, The",Princeton University,Field,English Language and Literature,2,1,1
University of Wyoming,Princeton University,Field,English Language and Literature,2,1,1
Arizona State University,Purdue University,Field,English Language and Literature,5,2,3
Ball State University,Purdue University,Field,English Language and Literature,4,2,2
Bowling Green State University,Purdue University,Field,English Language and Literature,2,1,1
North Carolina State University,Purdue University,Field,English Language and Literature,2,1,1
Old Dominion University,Purdue University,Field,English Language and Literature,2,1,1
Purdue University,Purdue University,Field,English Language and Literature,4,1,3
Saint Louis University,Purdue University,Field,English Language and Literature,3,1,2
"University of Alabama at Birmingham, The",Purdue University,Field,English Language and Literature,4,2,2
"University of Arizona, The",Purdue University,Field,English Language and Literature,3,2,1
University of Memphis,Purdue University,Field,English Language and Literature,2,1,1
"University of New Orleans, The",Purdue University,Field,English Language and Literature,2,1,1
University of North Carolina Charlotte,Purdue University,Field,English Language and Literature,3,1,2
University of South Florida,Purdue University,Field,English Language and Literature,5,2,2
"University of Texas at El Paso, The",Purdue University,Field,English Language and Literature,3,2,1
Western Michigan University,Purdue University,Field,English Language and Literature,4,2,2
North Carolina State University,Rensselaer Polytechnic Institute,Field,English Language and Literature,4,2,2
Syracuse University,Rice University,Field,English Language and Literature,2,1,1
Indiana University of Pennsylvania,Rutgers - New Brunswick,Field,English Language and Literature,2,1,1
Rutgers - New Brunswick,Rutgers - New Brunswick,Field,English Language and Literature,2,1,1
"Stony Brook University, State University of New York",Rutgers - New Brunswick,Field,English Language and Literature,2,1,1
"University of California, Los Angeles",Rutgers - New Brunswick,Field,English Language and Literature,2,1,1
University of Connecticut,Rutgers - New Brunswick,Field,English Language and Literature,5,1,3
"University of Maryland, College Park",Rutgers - New Brunswick,Field,English Language and Literature,4,2,2
"University of Montana, Missoula",Rutgers - New Brunswick,Field,English Language and Literature,2,1,1
University of North Carolina Charlotte,Rutgers - New Brunswick,Field,English Language and Literature,2,1,1
Wayne State University,Rutgers - New Brunswick,Field,English Language and Literature,3,1,1
Missouri University of Science and Technology,Saint Louis University,Field,English Language and Literature,2,1,1
Harvard University,Stanford University,Field,English Language and Literature,4,1,2
Indiana University - Bloomington,Stanford University,Field,English Language and Literature,4,3,1
Johns Hopkins University,Stanford University,Field,English Language and Literature,2,1,1
Miami University,Stanford University,Field,English Language and Literature,4,3,1
"Ohio State University, The",Stanford University,Field,English Language and Literature,4,1,3
Rutgers - New Brunswick,Stanford University,Field,English Language and Literature,3,1,2
Stanford University,Stanford University,Field,English Language and Literature,3,1,2
"University at Buffalo, State University of New York",Stanford University,Field,English Language and Literature,4,1,2
"University of Arizona, The",Stanford University,Field,English Language and Literature,3,1,1
"University of California, Berkeley",Stanford University,Field,English Language and Literature,6,2,4
"University of California, Los Angeles",Stanford University,Field,English Language and Literature,7,3,4
"University of California, Santa Barbara",Stanford University,Field,English Language and Literature,5,2,3
"University of Cincinnati, The",Stanford University,Field,English Language and Literature,2,1,1
University of Georgia,Stanford University,Field,English Language and Literature,2,1,1
University of Hawaii,Stanford University,Field,English Language and Literature,4,1,3
University of Massachusetts Amherst,Stanford University,Field,English Language and Literature,3,1,2
University of Michigan,Stanford University,Field,English Language and Literature,7,4,3
"University of Nevada, Las Vegas",Stanford University,Field,English Language and Literature,2,1,1
University of Oregon,Stanford University,Field,English Language and Literature,3,2,1
University of Pennsylvania,Stanford University,Field,English Language and Literature,3,1,2
University of Southern California,Stanford University,Field,English Language and Literature,4,3,1
"University of Texas at Austin, The",Stanford University,Field,English Language and Literature,5,2,3
"University of Texas at Dallas, The",Stanford University,Field,English Language and Literature,4,2,2
"University of Texas at San Antonio, The",Stanford University,Field,English Language and Literature,2,1,1
"University of Utah, The",Stanford University,Field,English Language and Literature,3,1,2
University of Virginia,Stanford University,Field,English Language and Literature,3,1,2
Florida Atlantic University,"Stony Brook University, State University of New York",Field,English Language and Literature,2,1,1
University of South Carolina,"Stony Brook University, State University of New York",Field,English Language and Literature,2,1,1
Michigan State University,Syracuse University,Field,English Language and Literature,2,1,1
Northern Arizona University,Syracuse University,Field,English Language and Literature,2,1,1
University of Houston,Syracuse University,Field,English Language and Literature,4,1,2
Drexel University,Temple University,Field,English Language and Literature,4,1,3
"Pennsylvania State University, The",Temple University,Field,English Language and Literature,3,2,1
Auburn University,Texas Tech University,Field,English Language and Literature,2,1,1
Texas State University,Texas Tech University,Field,English Language and Literature,2,1,1
Texas Woman's University,Texas Tech University,Field,English Language and Literature,3,2,1
Baylor University,Tulane University,Field,English Language and Literature,2,1,1
"University at Buffalo, State University of New York","University at Albany, State University of New York",Field,English Language and Literature,3,1,2
Ball State University,"University at Buffalo, State University of New York",Field,English Language and Literature,3,1,2
Miami University,"University at Buffalo, State University of New York",Field,English Language and Literature,3,1,2
Michigan State University,"University at Buffalo, State University of New York",Field,English Language and Literature,3,1,2
Mississippi State University,"University at Buffalo, State University of New York",Field,English Language and Literature,3,1,2
"Pennsylvania State University, The","University at Buffalo, State University of New York",Field,English Language and Literature,2,1,1
"University at Buffalo, State University of New York","University at Buffalo, State University of New York",Field,English Language and Literature,2,1,1
"University of California, Berkeley","University at Buffalo, State University of New York",Field,English Language and Literature,2,1,1
University of Colorado Boulder,"University at Buffalo, State University of New York",Field,English Language and Literature,3,2,1
"University of Maine, The","University at Buffalo, State University of New York",Field,English Language and Literature,2,1,1
University of South Florida,"University at Buffalo, State University of New York",Field,English Language and Literature,2,1,1
University of Wyoming,"University at Buffalo, State University of New York",Field,English Language and Literature,2,1,1
"University of Akron, The","University of Akron, The",Field,English Language and Literature,5,3,2
Ball State University,"University of Alabama, The",Field,English Language and Literature,5,2,3
Kent State University,"University of Alabama, The",Field,English Language and Literature,2,1,1
Arizona State University,"University of Arizona, The",Field,English Language and Literature,4,2,2
Brigham Young University,"University of Arizona, The",Field,English Language and Literature,3,1,2
John Jay College of Criminal Justice (CUNY),"University of Arizona, The",Field,English Language and Literature,2,1,1
