InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Oklahoma,Texas Woman's University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Texas at Tyler, The",Texas Woman's University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Pittsburgh,Thomas Jefferson University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Temple University,"University at Buffalo, State University of New York",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University at Buffalo, State University of New York","University at Buffalo, State University of New York",Field,"Exercise Science, Kinesiology, Rehab, Health",13,7,5
"University of Alabama at Birmingham, The","University of Alabama at Birmingham, The",Field,"Exercise Science, Kinesiology, Rehab, Health",12,5,6
East Carolina University,"University of Alabama, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
"University of Alabama at Birmingham, The","University of Alabama, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of Oklahoma,"University of Alabama, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Illinois at Chicago,"University of Arizona, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Arkansas,University of Arkansas,Field,"Exercise Science, Kinesiology, Rehab, Health",8,4,3
Brooklyn College (CUNY),"University of California, Berkeley",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of California, San Francisco","University of California, Berkeley",Field,"Exercise Science, Kinesiology, Rehab, Health",6,4,1
Drexel University,"University of California, Los Angeles",Field,"Exercise Science, Kinesiology, Rehab, Health",5,3,1
University of Southern California,"University of California, Los Angeles",Field,"Exercise Science, Kinesiology, Rehab, Health",6,4,2
"University of California, Davis","University of California, San Francisco",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of California, San Francisco","University of California, San Francisco",Field,"Exercise Science, Kinesiology, Rehab, Health",7,6,1
Miami University,"University of Cincinnati, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Cincinnati, The","University of Cincinnati, The",Field,"Exercise Science, Kinesiology, Rehab, Health",12,8,2
University of Kentucky,"University of Cincinnati, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of Colorado Boulder,University of Colorado Boulder,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of Connecticut,University of Connecticut,Field,"Exercise Science, Kinesiology, Rehab, Health",9,4,5
Brigham Young University,University of Delaware,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
East Carolina University,University of Delaware,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
Temple University,University of Delaware,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of Delaware,University of Delaware,Field,"Exercise Science, Kinesiology, Rehab, Health",9,5,3
University of Kentucky,University of Delaware,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Auburn University,University of Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Colorado State University,University of Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",4,3,1
East Carolina University,University of Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
Indiana University-Purdue University Indianapolis,University of Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"Pennsylvania State University, The",University of Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of Florida,University of Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",17,5,9
University of Pittsburgh,University of Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Auburn University,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
East Carolina University,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",5,1,4
Middle Tennessee State University,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Alabama, The",University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,3
University of Florida,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of Georgia,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",7,5,2
University of Kentucky,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of North Carolina at Chapel Hill,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of North Texas,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,1
University of Oklahoma,University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"University of Texas at El Paso, The",University of Georgia,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Hawaii,University of Hawaii,Field,"Exercise Science, Kinesiology, Rehab, Health",7,3,4
Baylor College of Medicine,University of Houston,Field,"Exercise Science, Kinesiology, Rehab, Health",8,4,4
Texas A&M Kingsville,University of Houston,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of Houston,University of Houston,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
"University of Texas Medical Branch, The",University of Houston,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Boston University,University of Illinois at Chicago,Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,2
Virginia Commonwealth University,University of Illinois at Chicago,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
Brooklyn College (CUNY),University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Clemson University,University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Ohio University,University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"Pennsylvania State University, The",University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",5,1,3
Syracuse University,University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Temple University,University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Arkansas,University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Kentucky,University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,1
"University of Minnesota, Twin Cities",University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of Missouri,University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",4,3,1
University of Oklahoma,University of Illinois at Urbana-Champaign,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
Marquette University,"University of Iowa, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
